MAE,MSE,RMSE,MAPE,sMAPE,QLIKE,R2,HitRate,N,AssetClass,Ticker,Horizon
0.08721965190599551,0.015131251753443485,0.12300915312871431,15.780443795376522,17.840018462803183,-0.33817846948095714,-0.3787674177413334,50.78534031413613,192,stock,TSLA,192
0.13919304351189593,0.034792326336150335,0.18652701234982116,21.39741350247728,25.409832043917053,0.06774384317685027,-0.6395842097002604,50.14925373134328,336,stock,TSLA,336
0.16029917003772984,0.04413984495642661,0.2100948475246992,23.52905979623231,28.06625328126444,0.2640914665063873,-0.8931931623135925,48.400556328233655,720,stock,TSLA,720
0.025875571933566044,0.0007835027792208564,0.02799111964928978,22.733736993846502,20.715547215220333,-3.169534857362649,-1.5898767655178987,27.27272727272727,12,stock,V,12
0.038878395202088634,0.002083224690154016,0.04564235631684692,28.494948419188887,23.855532416441953,-2.717312972152065,-1.8017415996826984,45.26315789473684,96,stock,V,96
0.055292807791604844,0.0039772321554918015,0.06306530072466,38.72658032671818,30.799846892476427,-2.5800078187097006,-4.473614200185055,49.21465968586388,192,stock,V,192
0.053968322059759884,0.003938200266938685,0.06275508160251793,35.934415784900835,28.619983260678694,-2.4029988480026825,-1.5149256285548653,49.25373134328358,336,stock,V,336
0.06271316167529593,0.006719663840690118,0.0819735557401905,33.336288343585345,28.574877771193126,-2.0987036770334573,-0.09788421874337572,49.235048678720446,720,stock,V,720
0.01289252866048241,0.0003157410546325877,0.017769103934430337,9.928865126401227,9.018292664002253,-2.890972042303069,-1.5667028167321289,45.45454545454545,12,etf,EEM,12
0.039865309105160666,0.0023619744621645976,0.04860014878747387,37.18517932342021,28.615961474387397,-2.980529775198326,-3.224989505754259,43.15789473684211,96,etf,EEM,96
0.04737084612449183,0.00287828524171925,0.05364965276420016,43.29470053861774,33.3160575154713,-2.9858372030169584,-5.042984150190532,48.69109947643979,192,etf,EEM,192
0.0462727280950636,0.0027822315095882323,0.052746862556821636,37.79002814862412,30.496822500668376,-2.772271367723132,-0.5163993632172239,49.55223880597015,336,etf,EEM,336
0.05076783456089341,0.0038142740459591318,0.06175980930960791,38.78366139925696,31.8319284558991,-2.6688197969190894,-0.23666048547549323,50.76495132127955,720,etf,EEM,720
0.007080804913969708,6.61459892090825e-05,0.008133018456211845,6.588686902490602,6.310111917099179,-3.4141092501098824,-2.6944467862211816,63.63636363636363,12,etf,EFA,12
0.03467324953883453,0.0017669928298618125,0.04203561382758449,38.17075655637982,29.38488325267441,-3.3758282665210815,-6.152109255137114,52.63157894736842,96,etf,EFA,96
0.03638076790175221,0.0019166393324672798,0.043779439608876675,37.932179234858545,29.253072526541462,-3.227955418162297,-2.6986789271505365,50.26178010471204,192,etf,EFA,192
0.03968061817041065,0.0020671161890293143,0.04546554947462215,37.59699706204066,29.80872248867843,-3.0838884540790445,-1.1503593581179548,50.44776119402985,336,etf,EFA,336
0.05131072391372574,0.003877167910656289,0.06226690863256573,44.216861783653975,35.41894009471683,-2.9320732533807283,-0.427946895614399,50.06954102920723,720,etf,EFA,720
0.005910497176049051,4.5007473498548704e-05,0.006708760951066054,5.453828896599201,5.301395065515747,-3.3872474565629784,-0.11995788910198701,72.72727272727273,12,etf,GLD,12
0.012761357009052636,0.00022290729935693938,0.014930080353331638,11.301280764570189,10.866554244081202,-3.270727215941736,0.10341850308743372,50.526315789473685,96,etf,GLD,96
0.027164263179017725,0.0019863341375544754,0.04456830866831807,15.771993207690125,17.80166505016192,-2.757871615173292,-0.12430712593662241,49.73821989528796,192,etf,GLD,192
0.025853475823287137,0.0015187221226481053,0.03897078550206687,15.899364777116642,17.47038885605209,-2.7979136294544804,-0.1400400252831906,47.76119402985074,336,etf,GLD,336
0.03427097830804869,0.0026328555794077405,0.05131135916546881,19.34170839232108,21.720753577185125,-2.601864763026481,-0.19730387710545982,48.261474269819196,720,etf,GLD,720
0.005676654402904352,3.993992161899316e-05,0.006319803922511613,10.55801892946765,11.140698227125919,-4.889050963555905,-0.7553452094511537,36.36363636363637,12,etf,GOVT,12
0.006110947768147245,4.7962287655195886e-05,0.006925481041429244,12.336699024247503,12.686366556648013,-4.98122755383556,-0.13686753971842336,54.736842105263165,96,etf,GOVT,96
0.00721879018942267,7.272855195040023e-05,0.008528103654998585,14.436767459837894,15.189996482025684,-4.9757991814429845,-0.37414642908046347,50.26178010471204,192,etf,GOVT,192
0.009556567194386826,0.00015100590566561405,0.01228844602322092,17.389734681519922,19.435100697526224,-4.827174909306433,-0.9588120322558953,50.74626865671642,336,etf,GOVT,336
0.010825519755997708,0.0002966612776879616,0.017223857805031995,18.736842217136402,21.24720995875789,-4.803365713385899,-0.27872140383855326,49.93045897079277,720,etf,GOVT,720
0.014377913086714905,0.00022684095307424004,0.015061240090850423,7.403895990423835,7.714166177679285,-2.277787103135267,-10.431019902096738,54.54545454545454,12,etf,IWM,12
0.026487904533933033,0.0010361670158873376,0.03218954823987652,12.342467959685237,13.426879507798805,-2.1464427388356078,-1.1305905403978689,46.31578947368421,96,etf,IWM,96
0.02439054188607324,0.0008567281805172333,0.029269919380094527,12.805989533891756,13.065088704015434,-2.281952981522102,-0.19775451973285763,47.64397905759162,192,etf,IWM,192
0.037983750430238335,0.002780488247246051,0.05273033517100049,16.48008940725855,18.219247170500484,-2.028876827228704,-0.41240038065144,51.34328358208955,336,etf,IWM,336
0.04900796898500101,0.006346560215304363,0.07966530120011073,18.684895663173364,21.470011188378415,-1.8004796463429076,-0.3149742491620282,50.06954102920723,720,etf,IWM,720
0.009234763688320604,8.97249662917052e-05,0.009472326340013059,7.7997214581840275,8.131899331110976,-3.2621205595060636,-2.243945809149867,72.72727272727273,12,etf,QQQ,12
0.018375735893035622,0.0004166893347959131,0.020412969769142194,11.61107431499531,12.224332309067753,-2.726612754342108,0.11953270916824144,52.63157894736842,96,etf,QQQ,96
0.022413297358691298,0.0007299330916545303,0.02701727394935563,15.14837239141562,14.613937518962835,-2.70119837047181,-0.0737696665621086,53.92670157068062,192,etf,QQQ,192
0.03206563140382937,0.0022180590418229666,0.047096274181966526,17.264929067900788,17.861286698226085,-2.455199440902347,0.036589464684304907,51.64179104477612,336,etf,QQQ,336
0.05093142078325853,0.006541210769823377,0.08087775200772693,23.966511785107198,25.24720287338952,-2.0823527851733865,-0.05604253891794064,50.48678720445062,720,etf,QQQ,720
0.0049907075403924014,3.857850707407653e-05,0.006211159881541976,5.171649223923771,5.375044630296346,-3.6975673346748956,-4.671640419041994,63.63636363636363,12,etf,SCHD,12
0.015961687344520765,0.0003619018420606658,0.019023717882177126,16.702051852768115,15.109735752593545,-3.5570783520665237,-2.596027958225209,53.68421052631579,96,etf,SCHD,96
0.017753205776994938,0.0004875300341302149,0.022080082294462015,18.731217732492777,16.29715212213523,-3.428183879290117,-0.531655092142052,49.21465968586388,192,etf,SCHD,192
0.01861423851586721,0.0005231309822784255,0.022872056800349757,17.326270774843803,15.826653823318615,-3.2772068545412623,0.02118058926603783,48.95522388059702,336,etf,SCHD,336
0.0266025378146561,0.002655381811744551,0.051530396968629606,17.964939136469088,18.09904102993497,-2.932122132557985,0.03182798228167483,48.12239221140473,720,etf,SCHD,720
0.00430163565675799,2.4429309553036012e-05,0.004942601496483002,4.6540157466005265,4.7564725638157705,-3.7527587690460606,-9.040911822185402,63.63636363636363,12,etf,SPY,12
0.013082270069135017,0.0003157021655196478,0.017768009610523286,12.846449845594963,11.436786909409468,-3.4459980287130048,-1.8269108468387047,51.578947368421055,96,etf,SPY,96
0.021161981814825523,0.0007880255923822695,0.02807179353696998,21.649187164359454,17.93699907813959,-3.3351896726387777,-1.2592236785840725,49.21465968586388,192,etf,SPY,192
0.02799061263611529,0.0012927665228074845,0.035955062547678655,23.76481725685894,21.122894576807752,-3.111979741840664,-0.019188663270670148,49.25373134328358,336,etf,SPY,336
0.04315638220675396,0.004954383937331221,0.07038738478826459,29.28499286075577,27.406505724269792,-2.6428093996199062,0.03570999172483924,49.235048678720446,720,etf,SPY,720
0.0026902079161007994,9.93211727906372e-06,0.0031515261825128026,2.918432170527867,2.9145962030845047,-3.7651687879024123,-0.6180807063191809,72.72727272727273,12,etf,VTI,12
0.013150628855123733,0.00033570836994002836,0.01832234619092294,12.677154378298242,11.22774496855332,-3.4138464186602877,-2.1302199991006936,54.736842105263165,96,etf,VTI,96
0.021007698223030447,0.000783594838744447,0.027992764042595847,21.020825885507346,17.47753604576173,-3.2987866639030763,-1.1432364794935945,52.879581151832454,192,etf,VTI,192
0.028763931383524136,0.0014434745259499207,0.03799308523863153,23.70056415323778,21.182864875097643,-3.0701461321124865,-0.005083397403647494,52.537313432835816,336,etf,VTI,336
0.04305107924521035,0.004922652394140923,0.07016161624521575,28.716577349774703,26.98266146597627,-2.6220060577614435,0.03462594124280094,50.62586926286509,720,etf,VTI,720
0.01474841776219605,0.0004429745685266544,0.02104696102829704,13.311192693725893,11.674283207936082,-3.102536833811575,-1.0897032925178016,36.36363636363637,12,etf,VWO,12
0.04076563187416318,0.0024774667288574434,0.04977415723904769,42.4571224208969,31.527390341992984,-3.141650049629392,-3.950064490681714,40.0,96,etf,VWO,96
0.05038145266461558,0.003166729161534619,0.05627369866584761,50.39453514620745,37.6775414145573,-3.133114416802044,-7.26437906126586,44.50261780104712,192,etf,VWO,192
0.04813974794255441,0.0029118395568068626,0.053961463627359686,43.193898629759225,33.798484434249495,-2.9055913255863315,-0.6747792074077137,48.35820895522388,336,etf,VWO,336
0.05404105371279655,0.004143666338881835,0.06437131611891926,44.79069366734121,35.70407596777548,-2.782199686678482,-0.3016599080108535,50.34770514603616,720,etf,VWO,720
0.04588177630691175,0.002208778077801583,0.0469976390662508,34.61766081356719,42.15258715006201,-2.53532784861846,-27.99695693344321,36.36363636363637,12,forex,AUDJPY,12
0.015593917162135179,0.0004443183688486766,0.0210788607104055,15.186815620763477,15.567649444457768,-3.5311575956031365,-0.5702151102498636,47.368421052631575,96,forex,AUDJPY,96
0.024865800050738174,0.00112537988209856,0.03354668213249352,19.93779775262083,21.36838799027075,-3.215582320894209,-0.12856153111421165,45.0261780104712,192,forex,AUDJPY,192
0.050006325108652556,0.004838824664452449,0.06956166088049112,28.256999137814194,34.23167235532456,-2.297313113059145,-0.48584228379008887,48.35820895522388,336,forex,AUDJPY,336
0.05524944571990241,0.0074305906224251235,0.08620087367553257,28.70291712469863,35.08427521014253,-1.9446004543583029,-0.4216865217865642,49.791376912378304,720,forex,AUDJPY,720
0.09409015254717816,0.008857912507728933,0.094116483719532,53.172195162123174,72.43239499420308,-0.4192461092238651,-1777.20582429451,63.63636363636363,12,forex,AUDUSD,12
0.037967092782668736,0.0020444454404606217,0.0452155442349268,28.764677564821913,34.753640042088804,-2.7444595537710845,-2.5966647676580625,50.526315789473685,96,forex,AUDUSD,96
0.038420625186493855,0.001955612202969081,0.04422230436068524,28.94990297278428,34.93801666744533,-2.744463145415841,-3.163965370257137,49.73821989528796,192,forex,AUDUSD,192
0.03771288634775708,0.001963477229936919,0.044311141149116426,27.928464408879982,33.708760766320026,-2.76907510653761,-2.321604183552461,52.83582089552239,336,forex,AUDUSD,336
0.04436668152101263,0.004691066384381583,0.06849135992504152,27.761232331197423,34.490166855808255,-2.2802442397207874,-0.6632722870491494,50.90403337969403,720,forex,AUDUSD,720
0.033693541944987616,0.0011559618548425065,0.03399943903717393,43.61472651018498,55.982964144748216,-3.0804268924836475,-139.03726119823995,18.181818181818183,12,forex,EURGBP,12
0.01751595346864619,0.0004247150432442094,0.02060861575274306,34.761080956581,30.96021619580318,-4.679723871092176,-2.5237102496672668,41.05263157894737,96,forex,EURGBP,96
0.026307108649504442,0.0008510595836169702,0.02917292552379638,57.17090543623136,43.4132406394677,-4.691183689795737,-8.529501394318814,47.12041884816754,192,forex,EURGBP,192
0.026456919765029317,0.0009078439905202836,0.030130449557221738,54.28021561492669,40.28925869685776,-4.475485162343558,-2.3017449852758385,49.55223880597015,336,forex,EURGBP,336
0.034466280546874346,0.0014403789489299723,0.0379523246841346,59.53098421214609,44.266265486003995,-4.179727311642044,-1.1378910802323792,49.09596662030598,720,forex,EURGBP,720
0.1544573844166062,0.02390631687529064,0.15461667722238323,65.59785309276474,97.63362188087586,3.4449373038241866,-508.03670937864007,36.36363636363637,12,forex,EURJPY,12
0.03842684647933355,0.0038261340366797848,0.061855751847987306,25.682778117740394,31.596871743744742,-2.5709719144555816,-0.4713863897136532,45.26315789473684,96,forex,EURJPY,96
0.03221754199898034,0.002620961857082068,0.051195330422628076,22.995629966137976,27.67027623519211,-2.8932197825792314,-0.4566382881879074,48.69109947643979,192,forex,EURJPY,192
0.04521819903240557,0.003816603258687092,0.06177866345824497,28.961596576662707,36.27756391278054,-2.4089093931734586,-0.8350098930443477,50.44776119402985,336,forex,EURJPY,336
0.03669101103396826,0.002519648395271829,0.050196099402959875,26.411499245754467,31.051567047603562,-2.8142914829096073,-0.608909708039312,49.374130737134905,720,forex,EURJPY,720
0.031383909811624776,0.001052211674932325,0.03243781242519793,32.62680812493807,39.271171477623085,-3.263909577069173,-15.108717490229058,18.181818181818183,12,forex,EURUSD,12
0.014834423999925612,0.0003314670204525091,0.018206235757358222,17.50854549647651,19.8046571880627,-3.982141328722547,-1.3134681955812213,46.31578947368421,96,forex,EURUSD,96
0.016332539616417886,0.0004036683423859414,0.020091499256798668,18.49280170376564,21.055533645555755,-3.8996056029054427,-1.1250533090026353,46.596858638743456,192,forex,EURUSD,192
